PanProtein	is_ecoli_homolog
pan_878_v1.0.1_identical	0
pan_879_v1.0.1_identical	0
pan_880_v1.0.1_identical	0
pan_881_v1.0.1_identical	0
pan_882_v1.0.1_identical	0
pan_883_v1.0.1_identical	0
pan_884_v1.0.1_identical	0
pan_885_v1.0.1_identical	0
pan_886_v1.0.1_identical	0
pan_887_v1.0.1_identical	0
pan_888_v1.0.1_identical	0
pan_889_v1.0.1_identical	0
pan_890_v1.0.1_identical	0
pan_891_v1.0.1_identical	0
pan_892_v1.0.1_identical	0
pan_893_v1.0.1_identical	0
pan_894_v1.0.1_identical	0
pan_896_v1.0.1_identical	0
pan_897_v1.0.1_identical	0
pan_898_v1.0.1_identical	0
pan_899_v1.0.1_identical	0
pan_900_v1.0.1_identical	0
pan_901_v1.0.1_identical	0
pan_902_v1.0.1_identical	0
pan_903_v1.0.1_identical	0
pan_904_v1.0.1_identical	0
pan_905_v1.0.1_identical	0
pan_906_v1.0.1_identical	0
pan_907_v1.0.1_identical	0
pan_908_v1.0.1_identical	0
pan_909_v1.0.1_identical	0
pan_910_v1.0.1_identical	0
pan_911_v1.0.1_identical	0
pan_912_v1.0.1_identical	0
pan_913_v1.0.1_identical	0
pan_914_v1.0.1_identical	0
pan_915_v1.0.1_identical	0
pan_916_v1.0.1_identical	0
pan_917_v1.0.1_identical	0
pan_918_v1.0.1_identical	0
pan_919_v1.0.1_identical	0
pan_920_v1.0.1_identical	0
pan_921_v1.0.1_identical	0
pan_922_v1.0.1_identical	0
pan_923_v1.0.1_identical	0
pan_924_v1.0.1_identical	0
pan_925_v1.0.1_identical	0
pan_926_v1.0.1_identical	0
pan_927_v1.0.1_identical	0
pan_928_v1.0.1_identical	0
pan_930_v1.0.1_identical	0
pan_931_v1.0.1_identical	0
pan_932_v1.0.1_identical	0
pan_933_v1.0.1_identical	0
pan_934_v1.0.1_identical	0
pan_935_v1.0.1_identical	0
pan_936_v1.0.1_identical	0
pan_937_v1.0.1_identical	0
pan_938_v1.0.1_identical	0
pan_939_v1.0.1_identical	0
pan_940_v1.0.1_identical	0
pan_941_v1.0.1_identical	0
pan_942_v1.0.1_identical	0
pan_943_v1.0.1_identical	0
pan_944_v1.0.1_identical	0
pan_945_v1.0.1_identical	0
pan_947_v1.0.1_identical	0
pan_948_v1.0.1_identical	0
pan_949_v1.0.1_identical	0
pan_950_v1.0.1_identical	0
pan_952_v1.0.1_identical	0
pan_953_v1.0.1_identical	0
pan_954_v1.0.1_identical	0
pan_955_v1.0.1_identical	0
pan_956_v1.0.1_identical	0
pan_957_v1.0.1_identical	0
pan_958_v1.0.1_identical	0
pan_959_v1.0.1_identical	0
pan_960_v1.0.1_identical	0
pan_961_v1.0.1_identical	0
pan_962_v1.0.1_identical	0
pan_963_v1.0.1_identical	0
pan_964_v1.0.1_identical	0
pan_965_v1.0.1_identical	0
pan_966_v1.0.1_identical	0
pan_968_v1.0.1_identical	0
pan_969_v1.0.1_identical	0
pan_970_v1.0.1_identical	0
pan_971_v1.0.1_identical	0
pan_972_v1.0.1_identical	0
pan_973_v1.0.1_identical	0
pan_974_v1.0.1_identical	0
pan_975_v1.0.1_identical	0
pan_976_v1.0.1_identical	0
pan_977_v1.0.1_identical	0
pan_979_v1.0.1_identical	0
pan_980_v1.0.1_identical	0
pan_981_v1.0.1_identical	0
pan_982_v1.0.1_identical	0
pan_983_v1.0.1_identical	0
pan_984_v1.0.1_identical	0
pan_985_v1.0.1_identical	0
pan_986_v1.0.1_identical	0
pan_987_v1.0.1_identical	0
pan_988_v1.0.1_identical	0
pan_989_v1.0.1_identical	0
pan_990_v1.0.1_identical	0
pan_991_v1.0.1_identical	0
pan_992_v1.0.1_identical	0
pan_993_v1.0.1_identical	0
pan_994_v1.0.1_identical	0
pan_995_v1.0.1_identical	0
pan_996_v1.0.1_identical	0
pan_997_v1.0.1_identical	0
pan_998_v1.0.1_identical	0
pan_999_v1.0.1_identical	0
pan_1000_v1.0.1_identical	0
pan_1001_v1.0.1_identical	0
pan_1002_v1.0.1_identical	0
pan_1003_v1.0.1_identical	0
pan_1004_v1.0.1_identical	0
pan_1005_v1.0.1_identical	0
pan_1006_v1.0.1_identical	0
pan_1007_v1.0.1_identical	0
pan_1008_v1.0.1_identical	0
pan_1009_v1.0.1_identical	0
pan_1010_v1.0.1_identical	0
pan_1011_v1.0.1_identical	0
pan_1013_v1.0.1_identical	0
pan_1014_v1.0.1_identical	0
pan_1015_v1.0.1_identical	0
pan_1016_v1.0.1_identical	0
pan_1018_v1.0.1_identical	0
pan_1019_v1.0.1_identical	0
pan_1020_v1.0.1_identical	0
pan_1021_v1.0.1_identical	0
pan_1022_v1.0.1_identical	0
pan_1023_v1.0.1_identical	0
pan_1024_v1.0.1_identical	0
pan_1025_v1.0.1_identical	0
pan_1026_v1.0.1_identical	0
pan_1027_v1.0.1_identical	0
pan_1028_v1.0.1_identical	0
pan_1030_v1.0.1_identical	0
pan_1032_v1.0.1_identical	0
pan_1033_v1.0.1_identical	0
pan_1034_v1.0.1_identical	0
pan_1035_v1.0.1_identical	0
pan_1036_v1.0.1_identical	0
pan_1037_v1.0.1_identical	0
pan_1038_v1.0.1_identical	0
pan_1039_v1.0.1_identical	0
pan_1040_v1.0.1_identical	0
pan_1041_v1.0.1_identical	0
pan_1042_v1.0.1_identical	0
pan_1043_v1.0.1_identical	0
pan_1044_v1.0.1_identical	0
pan_1045_v1.0.1_identical	0
pan_1046_v1.0.1_identical	0
pan_1047_v1.0.1_identical	0
pan_1048_v1.0.1_identical	0
pan_1049_v1.0.1_identical	0
pan_1050_v1.0.1_identical	0
pan_1051_v1.0.1_identical	0
pan_1052_v1.0.1_identical	0
pan_1053_v1.0.1_identical	0
pan_1054_v1.0.1_identical	0
pan_1055_v1.0.1_identical	0
pan_1056_v1.0.1_identical	0
pan_1057_v1.0.1_identical	0
pan_1058_v1.0.1_identical	0
pan_1059_v1.0.1_identical	0
pan_1060_v1.0.1_identical	0
pan_1061_v1.0.1_identical	0
pan_1062_v1.0.1_identical	0
pan_1063_v1.0.1_identical	0
pan_1064_v1.0.1_identical	0
pan_1065_v1.0.1_identical	0
pan_1066_v1.0.1_identical	0
pan_1067_v1.0.1_identical	0
pan_1068_v1.0.1_identical	0
pan_1069_v1.0.1_identical	0
pan_1070_v1.0.1_identical	0
pan_1071_v1.0.1_identical	0
pan_1072_v1.0.1_identical	0
pan_1073_v1.0.1_identical	0
pan_1074_v1.0.1_identical	0
pan_1075_v1.0.1_identical	0
pan_1076_v1.0.1_identical	0
pan_1077_v1.0.1_identical	0
pan_1078_v1.0.1_identical	0
pan_1079_v1.0.1_identical	0
pan_1080_v1.0.1_identical	0
pan_1081_v1.0.1_identical	0
pan_1082_v1.0.1_identical	0
pan_1083_v1.0.1_identical	0
pan_1084_v1.0.1_identical	0
pan_1085_v1.0.1_identical	0
pan_1086_v1.0.1_identical	0
pan_1087_v1.0.1_identical	0
pan_1088_v1.0.1_identical	0
pan_1089_v1.0.1_identical	0
pan_1090_v1.0.1_identical	0
pan_1091_v1.0.1_identical	0
pan_1092_v1.0.1_identical	0
pan_1093_v1.0.1_identical	0
pan_1094_v1.0.1_identical	0
pan_1095_v1.0.1_identical	0
pan_1096_v1.0.1_identical	0
pan_1097_v1.0.1_identical	0
pan_1098_v1.0.1_identical	0
pan_1099_v1.0.1_identical	0
pan_1100_v1.0.1_identical	0
pan_1101_v1.0.1_identical	0
pan_1102_v1.0.1_identical	0
pan_1103_v1.0.1_identical	0
pan_1104_v1.0.1_identical	0
pan_1105_v1.0.1_identical	0
pan_1106_v1.0.1_identical	0
pan_1107_v1.0.1_identical	0
pan_1108_v1.0.1_identical	0
pan_1109_v1.0.1_identical	0
pan_1110_v1.0.1_identical	0
pan_1111_v1.0.1_identical	0
pan_1112_v1.0.1_identical	0
pan_1113_v1.0.1_identical	0
pan_1114_v1.0.1_identical	0
pan_1115_v1.0.1_identical	0
pan_1116_v1.0.1_identical	0
pan_1117_v1.0.1_identical	0
pan_1118_v1.0.1_identical	0
pan_1120_v1.0.1_identical	0
pan_1121_v1.0.1_identical	0
pan_1123_v1.0.1_identical	0
pan_1124_v1.0.1_identical	0
pan_1125_v1.0.1_identical	0
pan_1126_v1.0.1_identical	0
pan_1127_v1.0.1_identical	0
pan_1128_v1.0.1_identical	0
pan_1129_v1.0.1_identical	0
pan_1130_v1.0.1_identical	0
pan_1131_v1.0.1_identical	0
pan_1132_v1.0.1_identical	0
pan_1133_v1.0.1_identical	0
pan_1134_v1.0.1_identical	0
pan_1135_v1.0.1_identical	0
pan_1136_v1.0.1_identical	0
pan_1137_v1.0.1_identical	0
pan_1138_v1.0.1_identical	0
pan_1139_v1.0.1_identical	0
pan_1140_v1.0.1_identical	0
pan_1141_v1.0.1_identical	0
pan_1142_v1.0.1_identical	0
pan_1143_v1.0.1_identical	0
pan_1144_v1.0.1_identical	0
pan_1145_v1.0.1_identical	0
pan_1146_v1.0.1_identical	0
pan_1147_v1.0.1_identical	0
pan_1148_v1.0.1_identical	0
pan_1149_v1.0.1_identical	0
pan_1150_v1.0.1_identical	0
pan_1151_v1.0.1_identical	0
pan_1152_v1.0.1_identical	0
pan_1153_v1.0.1_identical	0
pan_1154_v1.0.1_identical	0
pan_1155_v1.0.1_identical	0
pan_1156_v1.0.1_identical	0
pan_1157_v1.0.1_identical	0
pan_1158_v1.0.1_identical	0
pan_1159_v1.0.1_identical	0
pan_1160_v1.0.1_identical	0
pan_1161_v1.0.1_identical	0
pan_1162_v1.0.1_identical	0
pan_1163_v1.0.1_identical	0
pan_1164_v1.0.1_identical	0
pan_1165_v1.0.1_identical	0
pan_1166_v1.0.1_identical	0
pan_1167_v1.0.1_identical	0
pan_1168_v1.0.1_identical	0
pan_1169_v1.0.1_identical	0
pan_1170_v1.0.1_identical	0
pan_1171_v1.0.1_identical	0
pan_1172_v1.0.1_identical	0
pan_1173_v1.0.1_identical	0
pan_1174_v1.0.1_identical	0
pan_1175_v1.0.1_identical	0
pan_1176_v1.0.1_identical	0
pan_1177_v1.0.1_identical	0
pan_1178_v1.0.1_identical	0
pan_1179_v1.0.1_identical	0
pan_1180_v1.0.1_identical	0
pan_1181_v1.0.1_identical	0
pan_1182_v1.0.1_identical	0
pan_1183_v1.0.1_identical	0
pan_1184_v1.0.1_identical	0
pan_1185_v1.0.1_identical	0
pan_1186_v1.0.1_identical	0
pan_1187_v1.0.1_identical	0
pan_1188_v1.0.1_identical	0
pan_1189_v1.0.1_identical	0
pan_1190_v1.0.1_identical	0
pan_1191_v1.0.1_identical	0
pan_1192_v1.0.1_identical	0
pan_1193_v1.0.1_identical	0
pan_1194_v1.0.1_identical	0
pan_1195_v1.0.1_identical	0
pan_1196_v1.0.1_identical	0
pan_1197_v1.0.1_identical	0
pan_1198_v1.0.1_identical	0
pan_1199_v1.0.1_identical	0
pan_1200_v1.0.1_identical	0
pan_1201_v1.0.1_identical	0
pan_1202_v1.0.1_identical	0
pan_1204_v1.0.1_identical	0
pan_1205_v1.0.1_identical	0
pan_1206_v1.0.1_identical	0
pan_1207_v1.0.1_identical	0
pan_1208_v1.0.1_identical	0
pan_1209_v1.0.1_identical	0
pan_1211_v1.0.1_identical	0
pan_1212_v1.0.1_identical	0
pan_1213_v1.0.1_identical	0
pan_1214_v1.0.1_identical	0
pan_1215_v1.0.1_identical	0
pan_1216_v1.0.1_identical	0
pan_1217_v1.0.1_identical	0
pan_1218_v1.0.1_identical	0
pan_1219_v1.0.1_identical	0
pan_1220_v1.0.1_identical	0
pan_1221_v1.0.1_identical	0
pan_1222_v1.0.1_identical	0
pan_1223_v1.0.1_identical	0
pan_1224_v1.0.1_identical	0
pan_1225_v1.0.1_identical	0
pan_1226_v1.0.1_identical	0
pan_1227_v1.0.1_identical	0
pan_1228_v1.0.1_identical	0
pan_1229_v1.0.1_identical	0
pan_1230_v1.0.1_identical	0
pan_1231_v1.0.1_identical	0
pan_1232_v1.0.1_identical	0
pan_1233_v1.0.1_identical	0
pan_1234_v1.0.1_identical	0
pan_1235_v1.0.1_identical	0
pan_1236_v1.0.1_identical	0
pan_1237_v1.0.1_identical	0
pan_1238_v1.0.1_identical	0
pan_1239_v1.0.1_identical	0
pan_1240_v1.0.1_identical	0
pan_1241_v1.0.1_identical	0
pan_1242_v1.0.1_identical	0
pan_1243_v1.0.1_identical	0
pan_1244_v1.0.1_identical	0
pan_1245_v1.0.1_identical	0
pan_1246_v1.0.1_identical	0
pan_1247_v1.0.1_identical	0
pan_1248_v1.0.1_identical	0
pan_1249_v1.0.1_identical	0
pan_1250_v1.0.1_identical	0
pan_1251_v1.0.1_identical	0
pan_1252_v1.0.1_identical	0
pan_1253_v1.0.1_identical	0
pan_1255_v1.0.1_identical	0
pan_1256_v1.0.1_identical	0
pan_1257_v1.0.1_identical	0
pan_1258_v1.0.1_identical	0
pan_1259_v1.0.1_identical	0
pan_1260_v1.0.1_identical	0
pan_1261_v1.0.1_identical	0
pan_1262_v1.0.1_identical	0
pan_1263_v1.0.1_identical	0
pan_1264_v1.0.1_identical	0
pan_1265_v1.0.1_identical	0
pan_1266_v1.0.1_identical	0
pan_1267_v1.0.1_identical	0
pan_1268_v1.0.1_identical	0
pan_1269_v1.0.1_identical	0
pan_1270_v1.0.1_identical	0
pan_1271_v1.0.1_identical	0
pan_1272_v1.0.1_identical	0
pan_1273_v1.0.1_identical	0
pan_1274_v1.0.1_identical	0
pan_1275_v1.0.1_identical	0
pan_1276_v1.0.1_identical	0
pan_1277_v1.0.1_identical	0
pan_1278_v1.0.1_identical	0
pan_1279_v1.0.1_identical	0
pan_1280_v1.0.1_identical	0
pan_1281_v1.0.1_identical	0
pan_1282_v1.0.1_identical	0
pan_1283_v1.0.1_identical	0
pan_1284_v1.0.1_identical	0
pan_1285_v1.0.1_identical	0
pan_1286_v1.0.1_identical	0
pan_1287_v1.0.1_identical	0
pan_1288_v1.0.1_identical	0
pan_1289_v1.0.1_identical	0
pan_1290_v1.0.1_identical	0
pan_1291_v1.0.1_identical	0
pan_1292_v1.0.1_identical	0
pan_1293_v1.0.1_identical	0
pan_1294_v1.0.1_identical	0
pan_1295_v1.0.1_identical	0
pan_1296_v1.0.1_identical	0
pan_1297_v1.0.1_identical	0
pan_1298_v1.0.1_identical	0
pan_1299_v1.0.1_identical	0
pan_1300_v1.0.1_identical	0
pan_1301_v1.0.1_identical	0
pan_1302_v1.0.1_identical	0
pan_1303_v1.0.1_identical	0
pan_1304_v1.0.1_identical	0
pan_1305_v1.0.1_identical	0
pan_1306_v1.0.1_identical	0
pan_1307_v1.0.1_identical	0
pan_1309_v1.0.1_identical	0
pan_1310_v1.0.1_identical	0
pan_1311_v1.0.1_identical	0
pan_1312_v1.0.1_identical	0
pan_1313_v1.0.1_identical	0
pan_1314_v1.0.1_identical	0
pan_1315_v1.0.1_identical	0
pan_1316_v1.0.1_identical	0
pan_1317_v1.0.1_identical	0
pan_1318_v1.0.1_identical	0
pan_1319_v1.0.1_identical	0
pan_1320_v1.0.1_identical	0
pan_1321_v1.0.1_identical	0
pan_1322_v1.0.1_identical	0
pan_1323_v1.0.1_identical	0
pan_1324_v1.0.1_identical	0
pan_1325_v1.0.1_identical	0
pan_1326_v1.0.1_identical	0
pan_1327_v1.0.1_identical	0
pan_1328_v1.0.1_identical	0
pan_1329_v1.0.1_identical	0
pan_1330_v1.0.1_identical	0
pan_1331_v1.0.1_identical	0
pan_1333_v1.0.1_identical	0
pan_1334_v1.0.1_identical	0
pan_1335_v1.0.1_identical	0
pan_1336_v1.0.1_identical	0
pan_1337_v1.0.1_identical	0
pan_1339_v1.0.1_identical	0
pan_1340_v1.0.1_identical	0
pan_1341_v1.0.1_identical	0
pan_1342_v1.0.1_identical	0
pan_1343_v1.0.1_identical	0
pan_1345_v1.0.1_identical	0
pan_1346_v1.0.1_identical	0
pan_1347_v1.0.1_identical	0
pan_1348_v1.0.1_identical	0
pan_1349_v1.0.1_identical	0
pan_1350_v1.0.1_identical	0
pan_1351_v1.0.1_identical	0
pan_1352_v1.0.1_identical	0
pan_1353_v1.0.1_identical	0
pan_1354_v1.0.1_identical	0
pan_1355_v1.0.1_identical	0
pan_1356_v1.0.1_identical	0
pan_1358_v1.0.1_identical	0
pan_1359_v1.0.1_identical	0
pan_1361_v1.0.1_identical	0
pan_1362_v1.0.1_identical	0
pan_1363_v1.0.1_identical	0
pan_1364_v1.0.1_identical	0
pan_1365_v1.0.1_identical	0
pan_1366_v1.0.1_identical	0
pan_1367_v1.0.1_identical	0
pan_1368_v1.0.1_identical	0
pan_1369_v1.0.1_identical	0
pan_1370_v1.0.1_identical	0
pan_1371_v1.0.1_identical	0
pan_1372_v1.0.1_identical	0
pan_1373_v1.0.1_identical	0
pan_1374_v1.0.1_identical	0
pan_1375_v1.0.1_identical	0
pan_1377_v1.0.1_identical	0
pan_1378_v1.0.1_identical	0
pan_1379_v1.0.1_identical	0
pan_1380_v1.0.1_identical	0
pan_1381_v1.0.1_identical	0
pan_1382_v1.0.1_identical	0
pan_1383_v1.0.1_identical	0
pan_1384_v1.0.1_identical	0
pan_1385_v1.0.1_identical	0
pan_1386_v1.0.1_identical	0
pan_1387_v1.0.1_identical	1
pan_1388_v1.0.1_identical	0
pan_1389_v1.0.1_identical	0
pan_1391_v1.0.1_identical	0
pan_1392_v1.0.1_identical	0
pan_1393_v1.0.1_identical	0
pan_1394_v1.0.1_identical	0
pan_1395_v1.0.1_identical	0
pan_1396_v1.0.1_identical	0
pan_1397_v1.0.1_identical	0
pan_1398_v1.0.1_identical	0
pan_1400_v1.0.1_identical	0
pan_1401_v1.0.1_identical	0
pan_1402_v1.0.1_identical	0
pan_1403_v1.0.1_identical	0
pan_1404_v1.0.1_identical	0
pan_1405_v1.0.1_identical	0
pan_1406_v1.0.1_identical	0
pan_1407_v1.0.1_identical	0
pan_1408_v1.0.1_identical	0
pan_1409_v1.0.1_identical	0
pan_1410_v1.0.1_identical	0
pan_1411_v1.0.1_identical	0
pan_1412_v1.0.1_identical	0
pan_1413_v1.0.1_identical	0
pan_1414_v1.0.1_identical	0
pan_1415_v1.0.1_identical	0
pan_1417_v1.0.1_identical	0
pan_1418_v1.0.1_identical	0
pan_1419_v1.0.1_identical	0
pan_1420_v1.0.1_identical	0
pan_1421_v1.0.1_identical	0
pan_1422_v1.0.1_identical	0
pan_1423_v1.0.1_identical	0
pan_1424_v1.0.1_identical	0
pan_1425_v1.0.1_identical	0
pan_1426_v1.0.1_identical	0
pan_1427_v1.0.1_identical	0
pan_1428_v1.0.1_identical	0
pan_1429_v1.0.1_identical	0
pan_1430_v1.0.1_identical	1
pan_1431_v1.0.1_identical	0
pan_1432_v1.0.1_identical	0
pan_1433_v1.0.1_identical	0
pan_1434_v1.0.1_identical	0
pan_1435_v1.0.1_identical	0
pan_1436_v1.0.1_identical	0
pan_1437_v1.0.1_identical	0
pan_1438_v1.0.1_identical	0
pan_1439_v1.0.1_identical	0
pan_1441_v1.0.1_identical	0
pan_1442_v1.0.1_identical	0
pan_1443_v1.0.1_identical	0
pan_1444_v1.0.1_identical	0
pan_1446_v1.0.1_identical	0
pan_1448_v1.0.1_identical	0
pan_1449_v1.0.1_identical	0
pan_1450_v1.0.1_identical	0
pan_1453_v1.0.1_identical	0
pan_1454_v1.0.1_identical	0
pan_1455_v1.0.1_identical	0
pan_1456_v1.0.1_identical	0
pan_1457_v1.0.1_identical	0
pan_1458_v1.0.1_identical	0
pan_1459_v1.0.1_identical	0
pan_1460_v1.0.1_identical	0
pan_1461_v1.0.1_identical	0
pan_1462_v1.0.1_identical	0
pan_1463_v1.0.1_identical	0
pan_1464_v1.0.1_identical	0
pan_1465_v1.0.1_identical	0
pan_1467_v1.0.1_identical	0
pan_1469_v1.0.1_identical	0
pan_1470_v1.0.1_identical	0
pan_1471_v1.0.1_identical	0
pan_1472_v1.0.1_identical	0
pan_1473_v1.0.1_identical	0
pan_1474_v1.0.1_identical	1
pan_1475_v1.0.1_identical	0
pan_1476_v1.0.1_identical	0
pan_1477_v1.0.1_identical	0
pan_1478_v1.0.1_identical	0
pan_1479_v1.0.1_identical	0
pan_1480_v1.0.1_identical	0
pan_1482_v1.0.1_identical	0
pan_1483_v1.0.1_identical	0
pan_1484_v1.0.1_identical	0
pan_1485_v1.0.1_identical	0
pan_1486_v1.0.1_identical	0
pan_1487_v1.0.1_identical	0
pan_1488_v1.0.1_identical	0
pan_1489_v1.0.1_identical	0
pan_1490_v1.0.1_identical	0
pan_1491_v1.0.1_identical	0
pan_1492_v1.0.1_identical	0
pan_1493_v1.0.1_identical	0
pan_1495_v1.0.1_identical	0
pan_1496_v1.0.1_identical	0
pan_1498_v1.0.1_identical	0
pan_1499_v1.0.1_identical	0
pan_1500_v1.0.1_identical	0
pan_1502_v1.0.1_identical	0
pan_1503_v1.0.1_identical	0
pan_1506_v1.0.1_identical	0
pan_1507_v1.0.1_identical	0
pan_1508_v1.0.1_identical	0
pan_1509_v1.0.1_identical	0
pan_1510_v1.0.1_identical	0
pan_1511_v1.0.1_identical	0
pan_1512_v1.0.1_identical	0
pan_1513_v1.0.1_identical	0
pan_1514_v1.0.1_identical	0
pan_1515_v1.0.1_identical	0
pan_1516_v1.0.1_identical	0
pan_1517_v1.0.1_identical	0
pan_1518_v1.0.1_identical	0
pan_1519_v1.0.1_identical	0
pan_1521_v1.0.1_identical	0
pan_1522_v1.0.1_identical	0
pan_1523_v1.0.1_identical	0
pan_1524_v1.0.1_identical	0
pan_1525_v1.0.1_identical	0
pan_1526_v1.0.1_identical	0
pan_1527_v1.0.1_identical	0
pan_1528_v1.0.1_identical	0
pan_1529_v1.0.1_identical	0
pan_1530_v1.0.1_identical	0
pan_1531_v1.0.1_identical	0
pan_1532_v1.0.1_identical	0
pan_1533_v1.0.1_identical	0
pan_1534_v1.0.1_identical	0
pan_1535_v1.0.1_identical	0
pan_1536_v1.0.1_identical	0
pan_1537_v1.0.1_identical	0
pan_1538_v1.0.1_identical	0
pan_1539_v1.0.1_identical	0
pan_1540_v1.0.1_identical	0
pan_1541_v1.0.1_identical	0
pan_1542_v1.0.1_identical	0
pan_1543_v1.0.1_identical	0
pan_1544_v1.0.1_identical	0
pan_1545_v1.0.1_identical	0
pan_1546_v1.0.1_identical	0
pan_1547_v1.0.1_identical	0
pan_1548_v1.0.1_identical	0
pan_1549_v1.0.1_identical	0
pan_1550_v1.0.1_identical	0
pan_1551_v1.0.1_identical	0
pan_1552_v1.0.1_identical	0
pan_1553_v1.0.1_identical	0
pan_1554_v1.0.1_identical	0
pan_1555_v1.0.1_identical	0
pan_1556_v1.0.1_identical	0
pan_1557_v1.0.1_identical	0
pan_1558_v1.0.1_identical	0
pan_1559_v1.0.1_identical	0
pan_1560_v1.0.1_identical	0
pan_1561_v1.0.1_identical	0
pan_1562_v1.0.1_identical	0
pan_1563_v1.0.1_identical	0
pan_1564_v1.0.1_identical	0
pan_1565_v1.0.1_identical	0
pan_1566_v1.0.1_identical	0
pan_1567_v1.0.1_identical	0
pan_1568_v1.0.1_identical	0
pan_1569_v1.0.1_identical	0
pan_1570_v1.0.1_identical	0
pan_1571_v1.0.1_identical	0
pan_1572_v1.0.1_identical	0
pan_1573_v1.0.1_identical	0
pan_1574_v1.0.1_identical	0
pan_1575_v1.0.1_identical	0
pan_1577_v1.0.1_identical	0
pan_1578_v1.0.1_identical	0
pan_1579_v1.0.1_identical	0
pan_1580_v1.0.1_identical	0
pan_1581_v1.0.1_identical	0
pan_1582_v1.0.1_identical	0
pan_1583_v1.0.1_identical	0
pan_1584_v1.0.1_identical	0
pan_1585_v1.0.1_identical	0
pan_1586_v1.0.1_identical	0
pan_1587_v1.0.1_identical	0
pan_1588_v1.0.1_identical	0
pan_1589_v1.0.1_identical	0
pan_1590_v1.0.1_identical	0
pan_1591_v1.0.1_identical	0
pan_1592_v1.0.1_identical	0
pan_1593_v1.0.1_identical	0
pan_1594_v1.0.1_identical	0
pan_1595_v1.0.1_identical	0
pan_1596_v1.0.1_identical	0
pan_1597_v1.0.1_identical	0
pan_1598_v1.0.1_identical	0
pan_1599_v1.0.1_identical	0
pan_1600_v1.0.1_identical	0
pan_1601_v1.0.1_identical	0
pan_1602_v1.0.1_identical	0
pan_1603_v1.0.1_identical	0
pan_1604_v1.0.1_identical	0
pan_1605_v1.0.1_identical	0
pan_1607_v1.0.1_identical	0
pan_1608_v1.0.1_identical	0
pan_1610_v1.0.1_identical	0
pan_1611_v1.0.1_identical	0
pan_1612_v1.0.1_identical	0
pan_1613_v1.0.1_identical	0
pan_1614_v1.0.1_identical	0
pan_1615_v1.0.1_identical	0
pan_1616_v1.0.1_identical	0
pan_1617_v1.0.1_identical	0
pan_1618_v1.0.1_identical	0
pan_1619_v1.0.1_identical	0
pan_1620_v1.0.1_identical	0
pan_1621_v1.0.1_identical	0
pan_1622_v1.0.1_identical	0
pan_1623_v1.0.1_identical	0
pan_1624_v1.0.1_identical	0
pan_1625_v1.0.1_identical	0
pan_1626_v1.0.1_identical	0
pan_1628_v1.0.1_identical	0
pan_1629_v1.0.1_identical	0
pan_1630_v1.0.1_identical	0
pan_1631_v1.0.1_identical	0
pan_1632_v1.0.1_identical	0
pan_1633_v1.0.1_identical	0
pan_1635_v1.0.1_identical	0
pan_1636_v1.0.1_identical	0
pan_1637_v1.0.1_identical	0
pan_1638_v1.0.1_identical	0
pan_1639_v1.0.1_identical	0
pan_1643_v1.0.1_identical	0
pan_1644_v1.0.1_identical	0
pan_1645_v1.0.1_identical	0
pan_1646_v1.0.1_identical	0
pan_1648_v1.0.1_identical	0
pan_1649_v1.0.1_identical	0
pan_1650_v1.0.1_identical	0
pan_1651_v1.0.1_identical	0
pan_1652_v1.0.1_identical	0
pan_1653_v1.0.1_identical	0
pan_1654_v1.0.1_identical	0
pan_1655_v1.0.1_identical	0
pan_1657_v1.0.1_identical	0
pan_1658_v1.0.1_identical	0
pan_1659_v1.0.1_identical	0
pan_1660_v1.0.1_identical	0
pan_1661_v1.0.1_identical	0
pan_1662_v1.0.1_identical	0
pan_1663_v1.0.1_identical	0
pan_1664_v1.0.1_identical	0
pan_1665_v1.0.1_identical	0
pan_1666_v1.0.1_identical	0
pan_1667_v1.0.1_identical	0
pan_1668_v1.0.1_identical	0
pan_1669_v1.0.1_identical	0
pan_1670_v1.0.1_identical	0
pan_1672_v1.0.1_identical	0
pan_1673_v1.0.1_identical	0
pan_1674_v1.0.1_identical	0
pan_1675_v1.0.1_identical	0
pan_1676_v1.0.1_identical	0
pan_1677_v1.0.1_identical	0
pan_1678_v1.0.1_identical	0
pan_1679_v1.0.1_identical	0
pan_1680_v1.0.1_identical	0
pan_1681_v1.0.1_identical	0
pan_1682_v1.0.1_identical	0
pan_1683_v1.0.1_identical	0
pan_1685_v1.0.1_identical	0
pan_1687_v1.0.1_identical	0
pan_1688_v1.0.1_identical	0
pan_1689_v1.0.1_identical	0
pan_1690_v1.0.1_identical	0
pan_1691_v1.0.1_identical	0
pan_1692_v1.0.1_identical	0
pan_1693_v1.0.1_identical	0
pan_1694_v1.0.1_identical	0
pan_1695_v1.0.1_identical	0
pan_1696_v1.0.1_identical	0
pan_1697_v1.0.1_identical	0
pan_1698_v1.0.1_identical	0
pan_1699_v1.0.1_identical	0
pan_1700_v1.0.1_identical	0
pan_1702_v1.0.1_identical	0
pan_1703_v1.0.1_identical	0
pan_1705_v1.0.1_identical	0
pan_1706_v1.0.1_identical	0
pan_1707_v1.0.1_identical	0
pan_1708_v1.0.1_identical	0
pan_1709_v1.0.1_identical	0
pan_1710_v1.0.1_identical	0
pan_1711_v1.0.1_identical	0
pan_1712_v1.0.1_identical	0
pan_1714_v1.0.1_identical	0
pan_1716_v1.0.1_identical	0
